No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,time
29618,2016,7,17,1,46.0,64.0,5.0,69.0,1200.0,7.0,23.2,1001.4,18.1,0.0,NNE,0.9,Tiantan,Autumn,Pagi
29619,2016,7,17,2,47.0,60.0,3.0,64.0,1200.0,2.0,22.9,1001.5,18.7,0.0,ENE,1.1,Tiantan,Autumn,Pagi
29620,2016,7,17,3,53.0,53.0,3.0,77.0,1300.0,7.0,22.7,1001.5,18.5,0.0,NE,0.7,Tiantan,Autumn,Pagi
29621,2016,7,17,4,47.0,75.0,4.0,76.0,1300.0,2.0,23.2,1001.6,17.0,0.0,NNE,1.5,Tiantan,Autumn,Pagi
29622,2016,7,17,5,52.0,63.0,5.0,69.0,1200.0,9.0,22.9,1002.2,17.6,0.0,NE,1.3,Tiantan,Autumn,Pagi
29623,2016,7,17,6,56.0,72.0,5.0,70.0,1300.0,12.0,22.5,1002.7,17.6,0.0,NE,1.2,Tiantan,Autumn,Pagi
29624,2016,7,17,7,52.0,76.0,5.0,69.0,1200.0,11.0,23.0,1003.3,18.1,0.0,NNE,1.3,Tiantan,Autumn,Pagi
29625,2016,7,17,8,63.0,90.0,5.0,73.0,1200.0,9.0,24.6,1003.6,19.4,0.0,ENE,0.6,Tiantan,Autumn,Pagi
29626,2016,7,17,9,86.0,88.0,7.0,67.0,1300.0,39.0,26.0,1003.5,19.2,0.0,NE,1.5,Tiantan,Summer,Pagi
29627,2016,7,17,10,102.0,115.0,9.0,62.0,1300.0,70.0,26.9,1003.6,19.8,0.0,NNE,1.8,Tiantan,Summer,Pagi
29628,2016,7,17,11,105.0,105.0,10.0,60.0,1300.0,95.0,27.7,1003.4,19.5,0.0,ENE,1.8,Tiantan,Summer,Siang
29629,2016,7,17,12,109.0,109.0,8.0,47.0,1200.0,137.0,27.8,1003.0,20.1,0.0,ESE,1.6,Tiantan,Summer,Siang
29630,2016,7,17,13,108.0,108.0,7.0,35.0,1200.0,180.0,29.5,1002.8,19.2,0.0,E,1.0,Tiantan,Summer,Siang
29631,2016,7,17,14,128.0,128.0,6.0,34.0,1300.0,208.0,29.7,1002.4,19.1,0.0,SE,1.9,Tiantan,Summer,Sore
29632,2016,7,17,15,134.0,134.0,7.0,30.0,1300.0,243.0,30.2,1002.1,18.0,0.0,ESE,2.1,Tiantan,Summer,Sore
29633,2016,7,17,16,121.0,121.0,7.0,24.0,1200.0,256.0,30.7,1001.9,18.8,0.0,SE,1.5,Tiantan,Summer,Sore
29634,2016,7,17,17,79.0,79.0,6.0,15.0,1100.0,226.0,30.3,1001.8,19.0,0.0,SSW,1.8,Tiantan,Summer,Malam
29635,2016,7,17,18,66.0,66.0,6.0,16.0,1000.0,206.0,30.3,1001.6,18.4,0.0,S,1.9,Tiantan,Summer,Malam
29636,2016,7,17,19,71.0,74.0,5.0,17.0,1000.0,122.0,29.9,1001.9,18.7,0.0,SSW,1.6,Tiantan,Summer,Malam
29637,2016,7,17,20,81.0,88.0,5.0,25.0,1000.0,153.0,28.9,1002.3,19.0,0.0,SSW,1.9,Tiantan,Summer,Malam
29638,2016,7,17,21,100.0,100.0,5.0,28.0,1000.0,150.0,28.5,1003.2,18.9,0.0,SSW,1.6,Tiantan,Summer,Malam
29639,2016,7,17,22,91.0,91.0,5.0,30.0,900.0,124.0,26.2,1003.6,20.1,0.0,SE,0.8,Tiantan,Summer,Malam
29640,2016,7,17,23,90.0,90.0,4.0,30.0,900.0,47.0,26.8,1003.7,20.4,0.0,SSE,1.0,Tiantan,Summer,Malam
29641,2016,7,18,0,76.0,89.0,3.0,45.0,1000.0,47.0,26.3,1003.5,20.2,0.0,SSE,1.1,Tiantan,Summer,Pagi
29642,2016,7,18,1,107.0,110.0,3.0,56.0,1100.0,35.0,25.9,1003.1,20.0,0.0,S,1.2,Tiantan,Summer,Pagi
29643,2016,7,18,2,111.0,111.0,5.0,49.0,1100.0,55.0,24.6,1003.2,20.1,0.0,SSW,0.9,Tiantan,Autumn,Pagi
29644,2016,7,18,3,91.0,91.0,6.0,40.0,1000.0,67.0,24.8,1003.1,19.4,0.0,SSE,0.8,Tiantan,Autumn,Pagi
29645,2016,7,18,4,90.0,90.0,7.0,53.0,1000.0,34.0,23.9,1003.5,20.0,0.0,ESE,0.6,Tiantan,Autumn,Pagi
29646,2016,7,18,5,102.0,102.0,6.0,42.0,1000.0,36.0,23.8,1003.7,20.3,0.0,E,1.1,Tiantan,Autumn,Pagi
29647,2016,7,18,6,102.0,102.0,6.0,54.0,1100.0,25.0,23.8,1004.0,19.9,0.0,ENE,1.3,Tiantan,Autumn,Pagi
29648,2016,7,18,7,114.0,114.0,7.0,65.0,1300.0,19.0,24.6,1004.4,20.1,0.0,E,1.5,Tiantan,Autumn,Pagi
29649,2016,7,18,8,103.0,111.0,11.0,90.0,1600.0,12.0,25.5,1004.2,20.1,0.0,ESE,2.1,Tiantan,Summer,Pagi
29650,2016,7,18,9,97.0,102.0,12.0,77.0,1400.0,34.0,27.0,1004.0,20.3,0.0,ESE,1.5,Tiantan,Summer,Pagi
29651,2016,7,18,10,94.0,102.0,13.0,57.0,1300.0,74.0,28.1,1003.8,21.1,0.0,ESE,1.5,Tiantan,Summer,Pagi
29652,2016,7,18,11,97.0,97.0,13.0,40.0,1200.0,115.0,28.0,1003.6,20.8,0.0,SSE,1.6,Tiantan,Summer,Siang
29653,2016,7,18,12,98.0,98.0,11.0,33.0,1100.0,132.0,28.4,1003.3,21.4,0.0,ESE,1.6,Tiantan,Summer,Siang
29654,2016,7,18,13,106.0,106.0,9.0,26.0,900.0,148.0,28.6,1003.0,20.9,0.0,SSE,2.0,Tiantan,Summer,Siang
29655,2016,7,18,14,100.0,113.0,4.0,28.0,900.0,106.0,24.6,1002.6,22.7,7.1,NW,1.2,Tiantan,Autumn,Sore
29656,2016,7,18,15,108.0,109.0,3.0,37.0,1100.0,86.0,26.9,1002.1,23.6,0.0,E,1.3,Tiantan,Summer,Sore
29657,2016,7,18,16,124.0,124.0,3.0,38.0,1300.0,113.0,27.8,1002.3,22.5,0.0,ENE,1.2,Tiantan,Summer,Sore
29658,2016,7,18,17,115.0,115.0,2.0,21.0,1000.0,94.0,26.1,1002.7,22.4,2.9,W,1.4,Tiantan,Summer,Malam
29659,2016,7,18,18,87.0,87.0,2.0,38.0,1100.0,85.0,25.3,1002.5,23.2,0.1,SSE,0.6,Tiantan,Summer,Malam
29660,2016,7,18,19,102.0,102.0,2.0,67.0,1400.0,39.0,25.4,1002.4,23.6,0.0,ENE,0.7,Tiantan,Summer,Malam
29661,2016,7,18,20,109.0,120.0,2.0,53.0,1400.0,14.0,24.9,1002.9,23.5,0.0,SSE,0.3,Tiantan,Autumn,Malam
29662,2016,7,18,21,120.0,120.0,3.0,57.0,1400.0,12.0,24.6,1003.3,23.4,0.0,SE,0.6,Tiantan,Autumn,Malam
29663,2016,7,18,22,109.0,109.0,3.0,66.0,1300.0,26.0,24.7,1003.2,23.3,0.0,SE,0.5,Tiantan,Autumn,Malam
29664,2016,7,18,23,75.0,75.0,3.0,55.0,1000.0,16.0,24.6,1003.2,22.3,0.0,ENE,0.9,Tiantan,Autumn,Malam
29665,2016,7,19,0,60.0,60.0,4.0,60.0,900.0,21.0,24.4,1003.3,20.7,0.0,NE,1.2,Tiantan,Autumn,Pagi
29666,2016,7,19,1,69.0,69.0,3.0,68.0,700.0,13.0,23.8,1003.3,22.1,0.0,ENE,0.9,Tiantan,Autumn,Pagi
29667,2016,7,19,2,80.0,80.0,4.0,50.0,600.0,37.0,24.0,1003.0,20.9,0.0,ENE,1.4,Tiantan,Autumn,Pagi
29668,2016,7,19,3,128.0,136.0,3.0,26.0,600.0,70.0,24.1,1002.9,21.2,0.0,NE,1.3,Tiantan,Autumn,Pagi
29669,2016,7,19,4,139.0,139.0,2.0,29.0,900.0,52.0,23.9,1002.8,21.6,0.0,NE,1.0,Tiantan,Autumn,Pagi
29670,2016,7,19,5,141.0,141.0,3.0,27.0,1100.0,59.0,23.9,1002.5,22.0,0.0,E,0.8,Tiantan,Autumn,Pagi
29671,2016,7,19,6,175.0,175.0,3.0,23.0,1500.0,61.0,24.1,1002.8,22.4,0.0,ENE,0.5,Tiantan,Autumn,Pagi
29672,2016,7,19,7,202.0,202.0,4.0,36.0,2100.0,42.0,24.1,1003.2,22.4,0.2,ENE,1.5,Tiantan,Autumn,Pagi
29673,2016,7,19,8,190.0,190.0,4.0,46.0,2500.0,26.0,24.0,1003.5,22.6,1.9,E,1.3,Tiantan,Autumn,Pagi
29674,2016,7,19,9,161.0,161.0,3.0,56.0,2600.0,12.0,23.8,1003.6,22.4,4.1,NNW,1.1,Tiantan,Autumn,Pagi
29675,2016,7,19,10,156.0,156.0,3.0,70.0,2500.0,7.0,24.1,1003.6,22.5,0.5,N,1.9,Tiantan,Autumn,Pagi
29676,2016,7,19,11,138.0,138.0,2.0,72.0,2200.0,7.0,23.5,1003.5,21.9,0.2,NNE,1.9,Tiantan,Autumn,Siang
29677,2016,7,19,12,109.0,109.0,2.0,69.0,1600.0,19.0,23.5,1003.3,21.8,0.3,NNE,1.6,Tiantan,Autumn,Siang
29678,2016,7,19,13,109.0,109.0,2.0,58.0,1500.0,33.0,23.7,1003.1,22.1,0.8,NE,1.7,Tiantan,Autumn,Siang
29679,2016,7,19,14,102.0,102.0,2.0,66.0,1500.0,25.0,23.9,1003.2,22.9,2.7,N,1.2,Tiantan,Autumn,Sore
29680,2016,7,19,15,100.0,100.0,2.0,78.0,1700.0,14.0,24.2,1003.1,23.2,1.8,NNE,1.7,Tiantan,Autumn,Sore
29681,2016,7,19,16,85.0,85.0,2.0,80.0,1700.0,12.0,24.3,1002.9,23.3,0.6,NNE,1.4,Tiantan,Autumn,Sore
29682,2016,7,19,17,93.0,93.0,2.0,69.0,1600.0,25.0,24.3,1002.8,23.3,0.3,NNE,1.8,Tiantan,Autumn,Malam
29683,2016,7,19,18,89.0,89.0,2.0,77.0,1600.0,18.0,24.5,1002.6,23.3,0.0,NNE,1.0,Tiantan,Autumn,Malam
29684,2016,7,19,19,108.0,108.0,2.0,71.0,1500.0,28.0,24.3,1003.0,22.9,0.0,NE,1.4,Tiantan,Autumn,Malam
29685,2016,7,19,20,118.0,118.0,2.0,59.0,1300.0,37.0,24.1,1003.3,22.7,0.0,ENE,0.7,Tiantan,Autumn,Malam
29686,2016,7,19,21,115.0,115.0,2.0,64.0,1000.0,28.0,23.8,1003.8,22.6,0.3,E,1.0,Tiantan,Autumn,Malam
29687,2016,7,19,22,109.0,109.0,2.0,57.0,1300.0,11.0,23.5,1003.9,21.9,0.0,E,1.8,Tiantan,Autumn,Malam
29688,2016,7,19,23,115.0,115.0,4.0,34.0,1600.0,54.0,23.4,1003.5,20.3,0.0,E,2.3,Tiantan,Autumn,Malam
29689,2016,7,20,0,103.0,103.0,5.0,24.0,1300.0,70.0,23.6,1003.2,20.1,0.0,ENE,1.7,Tiantan,Autumn,Pagi
29690,2016,7,20,1,100.0,100.0,4.0,28.0,1300.0,54.0,22.7,1002.8,20.6,1.5,NNE,1.0,Tiantan,Autumn,Pagi
29691,2016,7,20,2,104.0,104.0,4.0,30.0,1300.0,42.0,22.4,1002.3,20.7,0.4,ENE,1.0,Tiantan,Autumn,Pagi
29692,2016,7,20,3,92.0,92.0,4.0,25.0,1200.0,45.0,21.9,1001.7,20.4,1.3,NE,1.3,Tiantan,Autumn,Pagi
29693,2016,7,20,4,79.0,79.0,3.0,15.0,900.0,64.0,21.7,1001.7,20.5,2.8,ENE,1.5,Tiantan,Autumn,Pagi
29694,2016,7,20,5,70.0,70.0,3.0,7.0,800.0,65.0,21.4,1001.2,20.4,3.5,NE,1.8,Tiantan,Autumn,Pagi
29695,2016,7,20,6,58.0,58.0,2.0,9.0,600.0,66.0,21.3,1000.9,20.5,3.6,NE,1.7,Tiantan,Autumn,Pagi
29696,2016,7,20,7,46.0,46.0,3.0,19.0,700.0,61.0,21.6,1000.5,20.8,2.2,NE,2.3,Tiantan,Autumn,Pagi
29697,2016,7,20,8,44.0,44.0,3.0,24.0,800.0,44.0,21.9,1000.0,21.1,5.3,NE,2.9,Tiantan,Autumn,Pagi
29698,2016,7,20,9,49.0,49.0,3.0,26.0,800.0,37.0,21.7,999.0,20.9,13.8,ENE,4.7,Tiantan,Autumn,Pagi
29699,2016,7,20,10,31.0,31.0,2.0,19.0,800.0,46.0,21.7,998.1,21.0,0.0,NE,4.7,Tiantan,Autumn,Pagi
29700,2016,7,20,11,33.0,33.0,2.0,13.0,700.0,48.0,21.7,996.7,21.0,0.0,NE,5.2,Tiantan,Autumn,Siang
29701,2016,7,20,12,22.0,22.0,2.0,10.0,600.0,50.0,21.7,996.0,20.9,0.0,ENE,5.8,Tiantan,Autumn,Siang
29702,2016,7,20,13,6.0,6.0,2.0,11.0,600.0,50.0,21.8,995.4,21.1,17.8,ENE,5.5,Tiantan,Autumn,Siang
29703,2016,7,20,14,10.0,10.0,2.0,6.0,600.0,54.0,21.8,994.9,21.1,0.0,ENE,5.4,Tiantan,Autumn,Sore
29704,2016,7,20,15,8.0,8.0,2.0,9.0,400.0,50.0,21.9,994.5,21.2,9.0,ENE,5.3,Tiantan,Autumn,Sore
29705,2016,7,20,16,3.0,5.0,2.0,10.0,300.0,50.0,21.9,994.7,21.2,16.4,ENE,4.1,Tiantan,Autumn,Sore
29706,2016,7,20,17,4.0,5.0,2.0,13.0,300.0,48.0,21.9,994.7,21.2,3.8,NE,3.9,Tiantan,Autumn,Malam
29707,2016,7,20,18,13.0,13.0,2.0,19.0,600.0,28.0,22.0,994.2,21.3,17.7,ENE,4.3,Tiantan,Autumn,Malam
29708,2016,7,20,19,3.0,7.0,3.0,19.0,600.0,36.0,21.9,994.7,21.2,18.3,NE,4.8,Tiantan,Autumn,Malam
29709,2016,7,20,20,9.0,9.0,2.0,19.0,700.0,41.0,22.0,995.4,21.3,17.6,NE,0.9,Tiantan,Autumn,Malam
29710,2016,7,20,21,7.0,7.0,2.0,8.0,600.0,49.0,22.0,996.2,21.3,7.6,NNE,1.1,Tiantan,Autumn,Malam
29711,2016,7,20,22,8.0,8.0,2.0,10.0,700.0,21.0,22.0,996.2,21.3,2.3,NE,1.6,Tiantan,Autumn,Malam
29712,2016,7,20,23,6.0,6.0,2.0,11.0,700.0,39.0,22.0,995.9,21.3,2.4,NE,1.6,Tiantan,Autumn,Malam
29713,2016,7,21,0,11.0,11.0,3.0,5.0,600.0,42.0,22.1,995.8,21.4,0.8,N,1.4,Tiantan,Autumn,Pagi
29714,2016,7,21,1,8.0,8.0,2.0,4.0,700.0,42.0,22.1,995.7,21.4,0.2,N,1.1,Tiantan,Autumn,Pagi
29715,2016,7,21,2,9.0,9.0,2.0,2.0,600.0,45.0,22.2,995.5,21.4,0.6,N,1.2,Tiantan,Autumn,Pagi
29716,2016,7,21,3,7.0,7.0,2.0,2.0,600.0,45.0,22.3,995.5,21.1,0.5,NNW,1.5,Tiantan,Autumn,Pagi
29717,2016,7,21,4,3.0,5.0,2.0,2.0,600.0,46.0,22.3,995.3,21.1,1.4,NNE,2.1,Tiantan,Autumn,Pagi
29718,2016,7,21,5,4.0,5.0,2.0,4.0,500.0,41.0,22.4,995.8,21.4,0.0,NNE,1.1,Tiantan,Autumn,Pagi
29719,2016,7,21,6,9.0,9.0,2.0,3.0,600.0,43.0,22.5,996.2,21.3,0.0,NE,1.3,Tiantan,Autumn,Pagi
29720,2016,7,21,7,3.0,14.0,2.0,16.0,700.0,28.0,22.7,996.8,21.7,0.0,NE,0.8,Tiantan,Autumn,Pagi
29721,2016,7,21,8,8.0,9.0,2.0,30.0,800.0,18.0,23.1,997.0,21.9,0.0,NNE,0.7,Tiantan,Autumn,Pagi
29722,2016,7,21,9,10.0,10.0,2.0,33.0,800.0,18.0,23.7,997.0,22.1,0.0,NNE,1.5,Tiantan,Autumn,Pagi
29723,2016,7,21,10,19.0,19.0,2.0,25.0,900.0,25.0,24.5,997.2,22.4,0.0,NE,1.0,Tiantan,Autumn,Pagi
29724,2016,7,21,11,15.0,25.0,2.0,33.0,900.0,21.0,25.3,997.2,22.6,0.0,NNE,1.5,Tiantan,Summer,Siang
29725,2016,7,21,12,30.0,30.0,2.0,41.0,1000.0,21.0,25.5,997.1,23.0,0.1,NE,1.3,Tiantan,Summer,Siang
29726,2016,7,21,13,39.0,39.0,2.0,38.0,1000.0,22.0,25.4,997.1,23.3,0.0,ENE,1.8,Tiantan,Summer,Siang
29727,2016,7,21,14,41.0,41.0,2.0,37.0,1000.0,21.0,24.7,997.1,23.5,2.3,NNE,1.7,Tiantan,Autumn,Sore
29728,2016,7,21,15,35.0,50.0,2.0,40.0,1000.0,26.0,25.7,997.1,23.4,0.1,NNE,1.2,Tiantan,Summer,Sore
29729,2016,7,21,16,43.0,43.0,2.0,36.0,1000.0,39.0,25.4,996.9,23.8,0.7,ENE,1.0,Tiantan,Summer,Sore
29730,2016,7,21,17,55.0,55.0,2.0,38.0,1000.0,41.0,25.3,996.6,24.3,1.2,ENE,0.9,Tiantan,Summer,Malam
29731,2016,7,21,18,55.0,55.0,2.0,48.0,1100.0,36.0,25.3,996.6,23.9,0.0,ENE,1.2,Tiantan,Summer,Malam
29732,2016,7,21,19,55.0,55.0,2.0,40.0,1000.0,35.0,25.1,996.5,24.1,0.0,E,0.8,Tiantan,Summer,Malam
29733,2016,7,21,20,45.0,45.0,2.0,38.0,1100.0,9.0,24.9,996.6,23.9,0.0,SE,0.4,Tiantan,Autumn,Malam
29734,2016,7,21,21,46.0,46.0,2.0,54.0,1200.0,9.0,24.6,997.2,23.7,0.0,ENE,1.1,Tiantan,Autumn,Malam
29735,2016,7,21,22,58.0,58.0,2.0,58.0,1300.0,2.0,24.3,997.5,23.6,0.0,N,0.3,Tiantan,Autumn,Malam
29736,2016,7,21,23,53.0,53.0,2.0,38.0,1300.0,2.0,24.4,997.3,23.7,0.0,ENE,0.7,Tiantan,Autumn,Malam
29737,2016,7,22,0,62.0,62.0,2.0,29.0,1200.0,5.0,24.5,997.2,23.8,0.0,ENE,0.9,Tiantan,Autumn,Pagi
29738,2016,7,22,1,75.0,75.0,2.0,29.0,1200.0,5.0,24.4,997.2,23.7,0.0,E,0.9,Tiantan,Autumn,Pagi
29739,2016,7,22,2,72.0,72.0,4.0,25.0,1200.0,2.0,24.4,997.1,23.9,0.0,ENE,1.1,Tiantan,Autumn,Pagi
29740,2016,7,22,3,65.0,65.0,2.0,24.0,1300.0,2.0,24.2,996.9,23.7,0.0,NE,0.3,Tiantan,Autumn,Pagi
29741,2016,7,22,4,76.0,76.0,3.0,34.0,1200.0,10.0,24.1,996.5,23.6,0.0,E,0.8,Tiantan,Autumn,Pagi
29742,2016,7,22,5,70.0,70.0,2.0,26.0,1100.0,9.0,24.2,996.8,23.7,0.0,SE,0.7,Tiantan,Autumn,Pagi
29743,2016,7,22,6,70.0,70.0,2.0,26.0,1100.0,11.0,24.3,997.3,23.8,0.0,W,1.0,Tiantan,Autumn,Pagi
29744,2016,7,22,7,76.0,76.0,2.0,43.0,1200.0,3.0,24.5,997.7,23.8,0.0,SE,0.2,Tiantan,Autumn,Pagi
29745,2016,7,22,8,88.0,88.0,2.0,54.0,1400.0,11.0,25.6,997.7,24.0,0.0,SW,0.5,Tiantan,Summer,Pagi
29746,2016,7,22,9,93.0,93.0,2.0,36.0,1100.0,52.0,27.2,997.5,23.9,0.0,SE,0.9,Tiantan,Summer,Pagi
29747,2016,7,22,10,90.0,90.0,2.0,34.0,1100.0,91.0,28.9,997.2,23.6,0.0,E,1.2,Tiantan,Summer,Pagi
29748,2016,7,22,11,92.0,92.0,2.0,30.0,1100.0,119.0,29.3,997.1,24.0,0.0,ESE,1.5,Tiantan,Summer,Siang
29749,2016,7,22,12,97.0,97.0,2.0,23.0,1000.0,155.0,29.9,996.9,23.8,0.0,ESE,1.5,Tiantan,Summer,Siang
29750,2016,7,22,13,88.0,88.0,2.0,20.0,1000.0,159.0,29.5,996.6,23.7,0.0,S,1.3,Tiantan,Summer,Siang
29751,2016,7,22,14,88.0,88.0,2.0,15.0,1000.0,150.0,29.8,996.3,23.7,0.0,S,1.6,Tiantan,Summer,Sore
29752,2016,7,22,15,67.0,67.0,2.0,9.0,900.0,147.0,30.8,996.1,22.7,0.0,SSW,2.4,Tiantan,Summer,Sore
29753,2016,7,22,16,58.0,58.0,2.0,8.0,900.0,156.0,30.6,995.9,23.5,0.0,SSW,2.2,Tiantan,Summer,Sore
29754,2016,7,22,17,48.0,48.0,2.0,7.0,900.0,149.0,30.6,995.5,24.0,0.0,SSW,1.7,Tiantan,Summer,Malam
29755,2016,7,22,18,44.0,44.0,2.0,8.0,800.0,130.0,30.0,995.5,23.9,0.0,S,1.9,Tiantan,Summer,Malam
29756,2016,7,22,19,43.0,43.0,2.0,8.0,800.0,68.0,29.6,995.7,23.8,0.0,SSW,1.9,Tiantan,Summer,Malam
29757,2016,7,22,20,40.0,40.0,2.0,12.0,800.0,92.0,29.3,996.3,23.7,0.0,SSW,2.2,Tiantan,Summer,Malam
29758,2016,7,22,21,64.0,64.0,2.0,17.0,900.0,81.0,28.9,996.8,23.8,0.0,SW,2.0,Tiantan,Summer,Malam
29759,2016,7,22,22,92.0,92.0,2.0,25.0,1000.0,40.0,28.5,997.1,24.1,0.0,S,1.1,Tiantan,Summer,Malam
29760,2016,7,22,23,115.0,115.0,2.0,38.0,1100.0,35.0,28.2,997.0,24.2,0.0,SSE,1.0,Tiantan,Summer,Malam
29761,2016,7,23,0,120.0,120.0,2.0,31.0,1100.0,37.0,27.7,997.1,24.3,0.0,SSW,0.9,Tiantan,Summer,Pagi
29762,2016,7,23,1,120.0,120.0,2.0,31.0,1100.0,26.0,26.9,996.6,24.6,0.0,E,0.8,Tiantan,Summer,Pagi
29763,2016,7,23,2,114.0,114.0,2.0,32.0,1100.0,20.0,26.6,996.3,24.8,0.0,NE,0.4,Tiantan,Summer,Pagi
29764,2016,7,23,3,115.0,115.0,2.0,38.0,1100.0,10.0,26.4,996.2,24.6,0.0,E,0.9,Tiantan,Summer,Pagi
29765,2016,7,23,4,109.0,109.0,2.0,45.0,1100.0,4.0,26.1,996.3,24.9,0.0,E,0.2,Tiantan,Summer,Pagi
29766,2016,7,23,5,94.0,94.0,2.0,35.0,1200.0,2.0,25.9,996.8,24.9,0.0,E,0.5,Tiantan,Summer,Pagi
29767,2016,7,23,6,95.0,95.0,2.0,41.0,1200.0,2.0,26.2,997.3,25.2,0.0,E,0.5,Tiantan,Summer,Pagi
29768,2016,7,23,7,109.0,109.0,2.0,63.0,1300.0,2.0,26.7,997.6,25.5,0.0,E,0.5,Tiantan,Summer,Pagi
29769,2016,7,23,8,120.0,120.0,2.0,74.0,1300.0,10.0,27.4,997.4,25.2,0.0,NE,1.0,Tiantan,Summer,Pagi
29770,2016,7,23,9,129.0,129.0,2.0,90.0,1500.0,7.0,27.9,997.5,25.5,0.0,NNE,1.1,Tiantan,Summer,Pagi
29771,2016,7,23,10,149.0,149.0,2.0,89.0,1400.0,19.0,30.1,997.2,25.8,0.0,ESE,1.3,Tiantan,Summer,Pagi
29772,2016,7,23,11,147.0,147.0,2.0,58.0,1300.0,93.0,30.9,996.9,25.3,0.0,ESE,2.0,Tiantan,Summer,Siang
29773,2016,7,23,12,137.0,137.0,2.0,32.0,1200.0,156.0,31.7,996.8,25.6,0.0,SSE,1.9,Tiantan,Summer,Siang
29774,2016,7,23,13,154.0,154.0,2.0,22.0,1300.0,178.0,32.1,996.7,26.4,0.0,ESE,1.8,Tiantan,Summer,Siang
29775,2016,7,23,14,172.0,172.0,2.0,14.0,1400.0,196.0,32.7,996.1,26.5,0.0,ENE,1.8,Tiantan,Summer,Sore
29776,2016,7,23,15,177.0,177.0,2.0,11.0,1500.0,186.0,31.9,995.9,27.1,0.0,E,2.5,Tiantan,Summer,Sore
29777,2016,7,23,16,166.0,166.0,2.0,13.0,1400.0,167.0,32.8,995.5,26.8,0.0,S,2.3,Tiantan,Summer,Sore
29778,2016,7,23,17,163.0,163.0,2.0,9.0,1400.0,181.0,31.9,995.6,26.9,0.0,ESE,2.9,Tiantan,Summer,Malam
29779,2016,7,23,18,173.0,173.0,2.0,13.0,1600.0,182.0,31.8,995.8,27.3,0.0,ESE,2.5,Tiantan,Summer,Malam
29780,2016,7,23,19,191.0,191.0,2.0,15.0,1700.0,177.0,31.0,996.7,27.1,0.0,ESE,2.2,Tiantan,Summer,Malam
29781,2016,7,23,20,233.0,233.0,2.0,18.0,1900.0,149.0,30.3,997.4,26.9,0.0,ESE,1.0,Tiantan,Summer,Malam
29782,2016,7,23,21,174.0,174.0,2.0,12.0,1400.0,108.0,25.9,1000.6,23.4,3.2,NW,3.9,Tiantan,Summer,Malam
29783,2016,7,23,22,31.0,31.0,2.0,13.0,800.0,52.0,25.0,998.9,23.1,15.3,ENE,0.8,Tiantan,Summer,Malam
29784,2016,7,23,23,47.0,47.0,2.0,26.0,700.0,35.0,24.8,999.1,23.4,0.0,N,1.3,Tiantan,Autumn,Malam
29785,2016,7,24,0,47.0,47.0,2.0,50.0,1100.0,16.0,24.6,999.3,23.0,0.0,NNW,1.1,Tiantan,Autumn,Pagi
29786,2016,7,24,1,42.0,42.0,2.0,34.0,900.0,35.0,24.3,999.2,23.1,0.0,SW,1.0,Tiantan,Autumn,Pagi
29787,2016,7,24,2,45.0,45.0,21.0,31.0,900.0,12.0,24.3,998.7,23.4,0.0,S,0.6,Tiantan,Autumn,Pagi
29788,2016,7,24,3,41.0,41.0,2.0,30.0,900.0,12.0,24.5,998.8,22.9,0.0,NE,0.8,Tiantan,Autumn,Pagi
29789,2016,7,24,4,46.0,46.0,2.0,49.0,1000.0,8.0,24.6,999.3,23.0,0.0,NE,1.1,Tiantan,Autumn,Pagi
29790,2016,7,24,5,48.0,48.0,2.0,68.0,800.0,19.0,24.7,999.7,23.5,0.0,E,0.8,Tiantan,Autumn,Pagi
29791,2016,7,24,6,46.0,46.0,2.0,41.0,700.0,17.0,25.0,999.6,23.4,0.0,SE,0.6,Tiantan,Summer,Pagi
29792,2016,7,24,7,32.0,32.0,2.0,48.0,800.0,17.0,25.4,1000.4,23.3,0.0,NNE,1.2,Tiantan,Summer,Pagi
29793,2016,7,24,8,44.0,44.0,2.0,73.0,1000.0,11.0,25.8,1000.9,23.8,0.0,NE,1.2,Tiantan,Summer,Pagi
29794,2016,7,24,9,50.0,50.0,2.0,73.0,1000.0,13.0,28.0,1000.9,24.0,0.0,E,1.0,Tiantan,Summer,Pagi
29795,2016,7,24,10,65.0,66.0,2.0,69.0,1000.0,27.0,29.2,1000.8,24.3,0.0,NE,1.4,Tiantan,Summer,Pagi
29796,2016,7,24,11,86.0,106.0,2.0,60.0,1100.0,62.0,30.4,1000.6,24.3,0.0,SW,0.9,Tiantan,Summer,Siang
29797,2016,7,24,12,104.0,120.0,2.0,51.0,1200.0,109.0,31.6,1000.6,24.7,0.0,ENE,1.7,Tiantan,Summer,Siang
29798,2016,7,24,13,111.0,111.0,2.0,30.0,1200.0,177.0,32.4,1000.2,25.5,0.0,NNE,1.7,Tiantan,Summer,Siang
29799,2016,7,24,14,141.0,141.0,2.0,21.0,1200.0,237.0,33.2,999.5,25.5,0.0,ENE,2.1,Tiantan,Summer,Sore
29800,2016,7,24,15,132.0,132.0,2.0,22.0,1200.0,257.0,33.3,998.7,26.1,0.0,ENE,2.2,Tiantan,Summer,Sore
29801,2016,7,24,16,127.0,127.0,2.0,19.0,1200.0,266.0,33.3,999.3,26.8,0.0,E,2.5,Tiantan,Summer,Sore
